"country","city","district","latam","date","days_since_o","chilean_pop_country","population_city","diaspora_mob","organiser","language","spanish","spanish2","eyes_covered","flag_chile","flag_mapuche","18-O_signs","modified","pacos","carabineros_anthem","squat","pointing_fingers","similarity_index","newseng","newssp","source","second source","population"
"Albania","Tirana",NA,0,"2019/12/23 00:00:00",33,0,315196,0,2,"Albanian",0,"0","0","0","0","0","0",NA,"0","1","1",0.125,NA,"0","https://www.facebook.com/dhunuesijeti.19/videos/170680700682926/?d=n&_rdc=1&_rdr",NA,2854191
"Algeria","Bejaia",NA,0,"2020/01/11 00:00:00",52,0,177988,0,3,"Arabic",0,"0","1","0","0","0",".",NA,NA,NA,"1",0.125,"0","0","https://twitter.com/RafYassine/status/1216034860080533509",NA,42705368
"Argentina","Cordoba",NA,1,"2019/11/29 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/watch/?v=443980389857968&_rdc=1&_rdr",NA,44938712
"Argentina","Buenos Aires",NA,1,"2019/11/30 00:00:00",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/RedEco_Ar/status/1200560751775277061?s=20",NA,44938712
"Argentina","Mendoza",NA,1,"2019/12/02 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=ZgFXAAEwAmc&t=3s",NA,44938712
"Argentina","La Plata",NA,1,"2019/12/03 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/watch/?v=708848319604666",NA,44938712
"Argentina","Tilcara",NA,1,"2019/12/04 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=AGgiquSa0a0",NA,44938712
"Argentina","Tafi Viejo",NA,1,"2019/12/04 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.tafiviejo.gob.ar/noticia/archivo/50380/mujeres-taficenas-se-suman-a-la-performance-la-culpa-no-era-mia",NA,44938712
"Argentina","Neuquen",NA,1,"2019/12/05 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=W11viLXunbo&t=2s",NA,44938712
"Argentina","Santa Fe",NA,1,"2019/12/05 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=B2BK4FexBrA",NA,44938712
"Argentina","San Carlos de Bariloche",NA,1,"2019/12/05 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cronicavecinal.com.ar/2019/12/05/mujeres-de-bariloche-realizaron-la-intervencion-artistica-un-violador-en-tu-camino/?fbclid=IwAR1vuC3HG-h8OavjuVwW2FCWPBvIUwkvV1ZUEQluej-XDci0Y5oJSdKSsGM",NA,44938712
"Argentina","Villa Gesell",NA,1,"2019/12/07 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=IOmVSKdhnNY",NA,44938712
"Argentina","Bahia Blanca",NA,1,"2019/12/07 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=8QZAMrH3yfE&t=1s",NA,44938712
"Argentina","Resistencia",NA,1,"2019/12/07 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/diariochaco/videos/586331912135113",NA,44938712
"Argentina","Ushuaia",NA,1,"2019/12/08 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=pGfoyJ8wUO0&fbclid=IwAR2l9utKgh6TaZcx6ZE5QnPIwBy7NkIqDO6AaGcVZqSrnvkrtMGTNkMkDLE",NA,44938712
"Argentina","San Juan",NA,1,"2019/12/08 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/watch/?v=457443424912541",NA,44938712
"Argentina","Salta",NA,1,"2019/12/09 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=Kh-8CWAiCDU&t=1s",NA,44938712
"Argentina","San Salvador de Jujuy",NA,1,"2019/12/09 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/eltribunojujuy/videos/736997570121252",NA,44938712
"Argentina","Lujan",NA,1,"2019/12/10 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/tv/B530wOaBfIM/?igshid=16vfz2i551hpo&fbclid=IwAR26XNB-sl_5qb2YyoYKY-LUOVZNQ77nx3xL56HNkP1jHXjbvuMttwRlEpo",NA,44938712
"Argentina","Comodoro Rivadavi","Chubut",1,"2019/12/12 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.eldiarionuevodia.com.ar/local/politica/2019/12/16/la-mesa-de-mujeres-realizo-la-performance-un-violador-en-tu-camino-en-la-casa-de-gobierno-99568.html?fbclid=IwZXh0bgNhZW0CMTEAAR1rvVRZK9o0NQwnZk4xsVTfYsvBIp2moHp_wfOw8dK1LqMBQuCuPjER2VY_aem_Ab0GrjsXWrOfFHMjm9suG7S3Uaad6CCah5QiLn2zW4loyyw8WI2UScRrRcdN4Siuw0ETNJJNgSukCk7tc0MQNjS5",NA,44938712
"Argentina","San Luis",NA,1,"2019/12/13 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=un0HYqrMZxw",NA,44938712
"Argentina","La Rioja",NA,1,"2019/12/15 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.mareaverde.com.ar/post/el-violador-eres-t%C3%BA-cantaron-en-pleno-centro-de-la-rioja,https://video.wixstatic.com/video/c80396_182a2293501940728633740d2f4f5ab1/360p/mp4/file.mp4",NA,44938712
"Argentina","Rio Gallegos","Santa Cruz",1,"2019/12/16 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/100063764142712/posts/3087074857987884/",NA,44938712
"Argentina","Rio Gallegos",NA,1,"2019/12/16 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/100063764142712/posts/3087074857987884/",NA,44938712
"Argentina","Reconquista",NA,1,"2019/12/18 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/tv/B6Or9QGnzzV/?igshid=ilc3ahgbkutk",NA,44938712
"Argentina","Gualeguaychu",NA,1,"2019/12/23 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=0u4m8wmMuJA",NA,44938712
"Argentina","Rosario",NA,1,"2019/12/30 00:00:00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/watch/?v=1171218839743371",NA,44938712
"Argentina","Fray Bentos",NA,1,"2020/01/12 00:00:00",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/tv/B7UBR9Wg-u5/?igshid=vlf1qw9qohw",NA,44938712
"Australia","Sydney","New South Wales",0,"2019/12/01 00:00:00",11,37608,287228,1,1,"Spanish",1,"1","1","1","1","0","1","1","1","1","1",1,"25","0","https://twitter.com/Naty_Lakshmi/status/1200973393023029248?s=20",NA,25334826
"Australia","Brisbane","Queensland",0,"2019/12/06 00:00:00",16,37608,6342,0,1,"English",0,"0","1","0","0","0","1",NA,"0","1","1",0.25,"0","0","https://www.facebook.com/yari.nabezskareth/videos/10156838510936169",NA,25334826
"Austria","Vienna","Wien",0,"2019/12/08 00:00:00",18,2053,49574,1,1,"Spanish",1,"1","1","1","1","0","1","1","1","1","1",1,"0","0","https://www.facebook.com/watch/?v=551188962104363",NA,8879920
"Austria","Vienna","Wien",0,"2019/12/11 00:00:00",21,2053,49574,1,1,"Spanish",1,"1","1","1","1","0","1","1","1","1","1",1,"0","0","https://www.youtube.com/watch?v=riORcT4229U",NA,8879920
"Australia","Brisbane","Queensland",0,"2019/12/10 00:00:00",16,37608,6342,0,2,"English",0,"0","1","0","0","0","1",NA,"0","1","1",0.25,"0","0","https://www.brisbanetimes.com.au/national/queensland/we-need-to-do-better-thousands-in-brisbane-join-march-4-justice-20210315-p57",NA,25334826
"Australia","Adelaide","South Australia",0,"2019/12/13 00:00:00",23,37608,1295714,0,1,"Spanish",1,"1","1","1","1","0","1","1","1","1","1",1,"0","0","https://www.facebook.com/events/863893467361684/?_rdc=1&_rdr",NA,25334826
"Australia","Hobart","Tasmania",0,"2019/12/14 00:00:00",24,37608,140730,0,1,"Spanish",1,"1","1","1","1","0","1","1","1","1","1",1,"68","0","https://www.facebook.com/alejandra.osorio.56884/posts/1527443060741704,",NA,25334826
"Austria","Vienna","Wien",0,"2020/02/14 00:00:00",86,2053,49574,1,2,"German",0,"0",".",".",".","0","1",".",".",".",".",NA,NA,NA,NA,NA,8879920
"Australia","Melbourne","Victoria",0,"2020/03/03 00:00:00",104,37608,49308,1,2,"English",0,"0","1","0","0","0","0","0","0","1","1",0.25,"0","0","https://twitter.com/javiera_or/status/1201952321762025472?s=20%2Chttps%3A%2F%2Fwww.facebook.com%2Fanaix.fresh%2Fvideos%2F10157824058766369%2F","https://www.youtube.com/watch?v=XDdwdAy6Eps",25334826
"Austria","Graz","Steiermark",0,"2020/03/08 00:00:00",109,2053,NA,0,2,"German",0,"0","1","0","0","0","1",NA,NA,"1","1",NA,NA,NA,NA,NA,8879920
"Bangladesh","Dhaka","Dhaka",0,"2020/01/07 00:00:00",48,0,31870000,0,2,"Bengali",0,"0","0","0","0","0","0",NA,"0","0","1",0,"24","0","https://www.youtube.com/watch?v=8je20lCMFmk",NA,165516222
"Belgium","Antwerp","Antwerpen",0,"2019/12/08 00:00:00",18,6359,529247,1,2,"Spanish",1,"1","1","1","0","0","1","1","1","1","1",1,"16","0","https://www.facebook.com/groups/203798017143/permalink/10157186669987144/",NA,11488980
"Belgium","Brussels","Brussels Hoofdstedelijk Gewest",0,"2019/11/26 00:00:00",6,6359,1743000,1,1,"Spanish",1,"1","1","1","1","0","1","1","1","1","1",1,"0","0","https://video.xx.fbcdn.net/v/t42.9040-2/10000000_438013320458763_3684186447876718592_n.mp4?_nc_cat=110&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=ip6QPtYLUSYAQljB0o-EZ_YPkB-Qq7JBAQ5-zD80tKaBo-r6Kur3A1m-Q&_nc_ht=video.fmex15-1.fna&oh=5ea454b61303e89baed38f4f60c74b19&oe=5DFA93F4",NA,11488980
"Belgium","Brussels","Brussels Hoofdstedelijk Gewest",0,"2019/11/30 00:00:00",10,6359,1743000,1,2,"French",0,"0","1","0","1","0","0",NA,NA,NA,"1",0.125,"0","0","https://twitter.com/RosalesPValeria/status/1200778127133347840,https://m.facebook.com/story.php?story_fbid=10214881651502810&id=1472910196",NA,11488980
"Belgium","Brussels","Brussels Hoofdstedelijk Gewest",0,"2019/12/02 00:00:00",12,6359,1743000,1,1,"Spanish",1,"1","1","1","0","0","1","1","0","1","1",0.75,"0","13","https://twitter.com/j_palma_p/status/1207075220051374082,https://m.lavenir.net/cnt/dmf20191216_01421045/video-mobilisation-feminine-autour-d-un-dossier-de-harcelement",NA,11488980
"Belgium","Brussels","Brussels Hoofdstedelijk Gewest",0,"2020/03/08 00:00:00",109,6359,1743000,1,2,"Spanish",1,"1","1","0","0","0","1","0","1","1","1",0.75,"0","0","https://twitter.com/ProgressLawyers/status/1237040346229506049",NA,11488980
"Belgium","Gent","Oost-Vlaanderen",0,"2019/12/15 00:00:00",25,6359,580097,0,2,"Spanish",1,"1","1","0","1","0","1","1","1","1","1",1,"0","0","https://www.facebook.com/watch/?v=2727677863941841",NA,11488980
"Belgium","Liège","Liege",0,"2019/12/08 00:00:00",18,6359,597215,0,3,"French",0,"0","1","1","0","0","0",NA,"0","1","1",0.25,"16","0","https://www.rtbf.be/info/regions/detail_l-hymne-feministe-un-violeur-sur-ton-chemin-repris-par-une-centaine-de-liegeoises-video?id=10383949&utm_source=rtbfinfo&utm_campaign=social_share&utm_medium=whatsapp_share",NA,11488980
"Bolivia","La Paz",NA,1,"2019/11/29 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=IA4qdGAtJgw&feature=youtu.be",NA,11777315
"Bolivia","Tarija",NA,1,"2019/12/03 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.infotarija.com/mundo/feministas-protestan-en-el-palacio-de-justicia-bajo-la-consigna-un-violador-en-tu-camino-2119",NA,11777315
"Bolivia","Sucre",NA,1,"2019/12/10 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/watch/?v=2465977343664331",NA,11777315
"Bolivia","Santa Cruz",NA,1,"2019/12/10 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/CasadeLaMujersczbo/photos/a.615221435213808/2631217890280809/?type=3&source=48&paipv=0&eav=Afb0lmS_Nh4waQCATdrkNiV2DXtghh9c0KlD6ardBlmZNGlUtMFCjMxzqgrqEv4LIX8&_rdr",NA,11777315
"Bolivia","Cochabamba",NA,1,"2019/12/18 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=sT0YLMQbWnk",NA,11777315
"Brazil","Rio de Janeiro",NA,1,"2019/12/03 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=zaN0tlHBmkw",NA,211782878
"Brazil","Sao Paulo",NA,1,"2019/12/04 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=zaN0tlHBmkw,https://www.uol.com.br/universa/noticias/redacao/2019/12/05/o-estuprador-e-voce-brasileiras-aderem-a-protesto-viral-criado-no-chile.htm",NA,211782878
"Brazil","Sao Paulo",NA,1,"2019/12/04 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://umap.openstreetmap.fr/es/map/un-violador-en-tu-camino-20192021-actualizado-2905_394247#6/-23.564/-49.757",NA,211782878
"Brazil","Manaus",NA,1,"2019/12/07 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/watch/?v=2774547565929379",NA,211782878
"Brazil","Vitoria Esprity Santo",NA,1,"2019/12/08 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=IkZ6tI7qXts",NA,211782878
"Brazil","Porto Alegre",NA,1,"2019/12/08 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/watch/?v=563720064415023",NA,211782878
"Brazil","Goiania",NA,1,"2019/12/10 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/PaulaReyesMorgado/videos/10220272315743279/?eid=ARBsBMoxdTpXAFE-bOoO-zx0U4D9u6uMdCd-9KJ0bQwqFazQshHQOAJZtaaEqo6iYfRPmwd7Wjsj2nUh&hc_ref=ARSzNIOenkCXqHcMEwC1XqnVx7c796cNOAEePgAip5LOf_o6xSM379XZumVXEUiIrcw&fref=nf",NA,211782878
"Brazil","Florianopolis",NA,1,"2019/12/11 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/MidiaNINJA/status/1204867507359768585?s=20",NA,211782878
"Brazil","Brasilia",NA,1,"2019/12/13 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/watch/?v=516495855619851",NA,211782878
"Brazil","Belo Horizonte",NA,1,"2019/12/14 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=jPzkdLF7W0o",NA,211782878
"Brazil","Fortaleza",NA,1,"2019/12/15 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/watch/?v=682909062238878",NA,211782878
"Brazil","Natal",NA,1,"2019/12/15 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/watch/?v=1304353433078029",NA,211782878
"Brazil","Salvador",NA,1,"2019/12/16 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/watch/?v=505833143364843",NA,211782878
"Brazil","Campos dos Goytacazes",NA,1,"2019/12/17 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/watch/?v=2614558658651323",NA,211782878
"Brazil","Caixas do Sul",NA,1,"2019/12/22 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/watch/?v=555465998566678",NA,211782878
"Canada","Calgary","Alberta",0,"2019/12/08 00:00:00",18,42505,1239220,1,1,"Spanish",1,"1","1","1","1","1","1","1","1","1","1",1,"16","0","https://www.youtube.com/watch?v=rhwR9GFxIJE",NA,37618495
"Canada","Montreal","Quebec",0,"2019/12/06 00:00:00",16,42505,295542,1,1,"French / Hawaian",0,"0","1","0","1","0","1",NA,"1","1","1",0.5,"0","0","https://www.youtube.com/watch?v=m-yzAv4gtnk",NA,37618495
"Canada","Montreal","Quebec",0,"2019/12/07 00:00:00",17,42505,295542,1,2,"Spanish",1,"1","1","1","1","0","1","1","1","1","1",1,"0","0","https://www.youtube.com/watch?v=XS9vUddcuHA",NA,37618495
"Canada","Quebec","Quebec",0,"2019/12/14 00:00:00",24,42505,210000,0,1,"French",0,"0","1","1","1","0","1",NA,"0","1","1",0.25,"68","0","https://www.youtube.com/watch?v=_94lVboeceo",NA,37618495
"Canada","Quebec","Quebec",0,"2019/12/15 00:00:00",25,42505,210000,0,2,"French",0,"0","1","1","1","0","0","0","0","1","1",0.25,"0","0","https://www.facebook.com/events/1467839080058205/,https://twitter.com/qs_capnat/status/1206433908277026819?_rdc=1&_rdr",NA,37618495
"Canada","Toronto","Ontario",0,"2019/12/07 00:00:00",17,42505,870952,1,1,"Spanish",1,"1","1","0","0","0","1","1","1","0","0",0.875,"0","0","https://www.facebook.com/events/603597470412426/?active_tab=discussion&_rdc=1&_rdr",NA,37618495
"Canada","Vancouver","British Columbia",0,"2019/12/01 00:00:00",11,42505,2264823,1,1,"Spanish",1,"1","1","1","1","0","1","1","1","1","1",1,"25","0","https://www.youtube.com/watch?v=Vj1nq4GDeRE",NA,37618495
"Colombia","Tunja",NA,1,"2019/11/28 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.telemetro.com/nacionales/2019/12/06/panamenas-interpretan-un-violador-en-tu-camino-en-contra-de-la-violencia-de-genero/2332358.html",NA,50187406
"Colombia","Manizales",NA,1,"2019/11/29 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=agS7vIAiTh8,",NA,50187406
"Colombia","Bogota",NA,1,"2019/11/29 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/tv/B5dxfKFJf2A/?igshid=1ti775ym8go4v,https://twitter.com/elespectador/status/1200955838116106240?s=20",NA,50187406
"Colombia","Quidbo",NA,1,"2019/11/30 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/micaelamiau/status/1200931380709994496?s=20",NA,50187406
"Colombia","Medellin",NA,1,"2019/11/30 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/ELDIARIOBOYACA/status/1202676873286868992?s=20",NA,50187406
"Colombia","Bogota",NA,1,"2019/11/30 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/barbieykenco/status/1200760496187740160",NA,50187406
